epoch,train_loss,val_loss,val_iou,val_pixel_error,val_rand_error,val_dice_coeff
1,0.424348995,0.538768947,0.794323388,0.203905741,0.954797507,0.88506935
2,0.254738568,0.311527401,0.865454143,0.11592865,0.482521262,0.927826206
3,0.225676762,0.576225817,0.845108371,0.143539429,0.666500715,0.915999353
4,0.207222369,0.266327297,0.888376824,0.094973246,0.408537198,0.940885166
5,0.197578855,0.231067449,0.894058689,0.088839213,0.371336767,0.944006224
6,0.186749275,0.237323766,0.896536287,0.086326599,0.361655923,0.945399841
7,0.178542144,0.242301042,0.894794601,0.089266459,0.383957214,0.944466154
8,0.171844553,0.218599776,0.893100585,0.088545481,0.364627181,0.943470418
9,0.165987255,0.211666157,0.895738809,0.086198171,0.355467719,0.944977701
10,0.162793464,0.213409171,0.898758615,0.084300995,0.353261231,0.946663022
11,0.157459953,0.232688591,0.899297876,0.083588918,0.348310005,0.946924071
12,0.152155346,0.212812449,0.899087003,0.083332062,0.344950232,0.946833273
13,0.148379166,0.220933884,0.896002133,0.085323334,0.349046201,0.945118825
14,0.144264813,0.207423295,0.898817563,0.083063761,0.34179992,0.946691374
15,0.142913535,0.208550657,0.899220627,0.082766215,0.340976013,0.946916004
16,0.141657177,0.215508625,0.898679229,0.083237966,0.342576501,0.946605682
17,0.14019137,0.216665591,0.898122398,0.083827972,0.345687809,0.946290731
18,0.139161615,0.222011745,0.899444799,0.083058675,0.345085162,0.947029074
19,0.138968463,0.21886151,0.897758646,0.084059397,0.34610716,0.94608748
20,0.138733228,0.215396687,0.894521828,0.086277008,0.351060216,0.9442813
21,0.138560578,0.214061777,0.89847107,0.083498637,0.344457989,0.946489096
22,0.138530766,0.215243399,0.898166046,0.08367157,0.344425977,0.946315845
23,0.138500735,0.219081149,0.898191696,0.083750407,0.345275737,0.946329256
24,0.138471515,0.220311522,0.898768373,0.083391825,0.344814146,0.946652571
25,0.138439402,0.211253166,0.897097643,0.084336599,0.345386801,0.945725362
26,0.138409919,0.212095509,0.89732607,0.08423233,0.345594083,0.945851008
27,0.138376811,0.216984679,0.89808418,0.083747864,0.344788245,0.946270406
28,0.138346127,0.224839876,0.898331509,0.083816528,0.346662018,0.946407696
29,0.138316832,0.21926718,0.898103141,0.0838178,0.345527818,0.946281433
30,0.138286428,0.214620396,0.898190049,0.083660126,0.344448502,0.9463316
31,0.138257862,0.212892036,0.897201741,0.084287008,0.345396408,0.945780377
32,0.138228831,0.221921017,0.898258302,0.083746592,0.345456995,0.946366409
33,0.138201089,0.214448492,0.898377074,0.083451589,0.343327389,0.946435769
34,0.138173593,0.223506639,0.897394057,0.084405263,0.347481426,0.945884307
35,0.138145592,0.212067455,0.898786836,0.08323288,0.343349055,0.946666876
36,0.138118946,0.216346438,0.898078532,0.083737691,0.344608291,0.94626977
37,0.138093142,0.218967666,0.896735831,0.084723155,0.347309532,0.945520381
38,0.138067619,0.223652874,0.897465431,0.084283193,0.346620046,0.945926329
39,0.138043076,0.219266911,0.897779878,0.084014893,0.345756167,0.946101566
40,0.138018193,0.218623509,0.897926536,0.083920797,0.345521421,0.946183145
41,0.137993276,0.21152705,0.897909456,0.08376948,0.344018686,0.946178377
42,0.13796937,0.211515456,0.898961208,0.083028158,0.342206557,0.946763833
43,0.13794622,0.216597661,0.898498784,0.083459218,0.344072595,0.946504692
44,0.1379235,0.219653547,0.898637544,0.083407084,0.344247282,0.946582317
45,0.137899973,0.223666896,0.898965106,0.083295186,0.34476393,0.94676435
46,0.137877496,0.236433595,0.897934233,0.084551493,0.351479244,0.946191192
47,0.137857034,0.208631565,0.897777159,0.083794912,0.343600552,0.946107944
48,0.137833842,0.22019284,0.899501144,0.082839966,0.34315319,0.947063784
49,0.137812205,0.222038671,0.897755543,0.084055583,0.345898699,0.946088652
50,0.13779066,0.215192998,0.898392588,0.083508809,0.343928384,0.946444551
,,,0.899501144,,,
