epoch,train_loss,val_loss,val_iou,val_pixel_error,val_rand_error,val_dice_coeff
1,0.8819975664218267,0.7729429943220956,0.6471211860741619,0.07903192371475952,0.3548497401621167,0.7783424685250467
2,0.74581758081913,0.6704479200499398,0.7726348093578836,0.04372020107794362,0.21582203882650713,0.8678033654369525
3,0.6806512912114461,0.5882423179490226,0.8197388054707616,0.03189618314676615,0.16444985390480674,0.8983095581851789
4,0.6154586051901182,0.49929095591817585,0.8279209704816229,0.02981025860281923,0.1553734707708988,0.903441503866395
5,0.5596546272436778,0.43811713797705515,0.8263416488581256,0.031355267931177454,0.15974354905681915,0.9025357588013606
6,0.5074619169036547,0.4139024146965572,0.8377861233078998,0.028621540733830844,0.1478453436707439,0.9088781306992716
7,0.45298621704181036,0.3781472444534302,0.8307403571753801,0.031358506944444434,0.15778284344104507,0.9038921897091082
8,0.40296702086925507,0.30525037220546175,0.838636649440546,0.028054713412106132,0.1457115038972295,0.9096735360017464
9,0.3564839949210485,0.2691394899572645,0.8458976713587671,0.02546998082504147,0.13591894438576593,0.9142147195872976
10,0.321638652185599,0.22011613207204,0.8358535662372392,0.028130830223880604,0.14720060393303927,0.9081875761943077
11,0.2884510929385821,0.2158374318054744,0.850137079551562,0.02445616967247098,0.1317003840172676,0.9170484809733149
12,0.2650016191105048,0.2346820810011455,0.8378084653336092,0.02683522491708126,0.14293298935298138,0.908052343930771
13,0.24725639174381892,0.1845352245228631,0.8419191781527802,0.02593801824212272,0.1394252781844368,0.9114549017664212
14,0.22330927575627962,0.16141371428966522,0.8468749661738071,0.024341184701492543,0.13296903348582642,0.9150736919089929
15,0.2162399003903071,0.221099283014025,0.8294078279480159,0.031732612976782745,0.1588648730596637,0.9036979461783794
16,0.2173368309934934,0.1583636381796428,0.8447639036342527,0.024852948797678277,0.1349832090288284,0.9135147849125649
17,0.19688460727532706,0.1581854937332017,0.8509909952374706,0.02419704861111111,0.1307400756604764,0.9176900342329225
18,0.1926772120098273,0.15209136477538518,0.8525484985671763,0.023108740153399674,0.12730666108798178,0.9186176355205365
19,0.1837785139679909,0.1454270907810756,0.856005756589994,0.023442358519900508,0.12629866251603522,0.920811004603087
20,0.17368610898653666,0.14225200563669205,0.8552304237351038,0.02327554933665008,0.12646270519854974,0.9202828985541615
21,0.16539249022801716,0.14004709465163095,0.8549745835645923,0.02356706053067994,0.12709464241878635,0.9198760310215737
22,0.16375569825371106,0.1544694368328367,0.843871037374324,0.02690486370232173,0.14046708899587954,0.9134812888814442
23,0.1607761011769374,0.14863241570336477,0.8527153550630353,0.025050528606965175,0.13158864281468377,0.9187890504723164
24,0.15736860098938146,0.13660380457128798,0.8574742675573362,0.023042340381426205,0.12461003603687718,0.9217089014266854
25,0.16343371582527955,0.15367501761232102,0.842184839001817,0.02780207037728025,0.14358039859275698,0.9120596576092849
26,0.16434173323214055,0.13656293813671386,0.8570671218700242,0.022784838826699832,0.12407749792280096,0.9213611359026894
27,0.158674992993474,0.13126433321407863,0.8532238477738352,0.024247253316749588,0.1294263176402174,0.9191752343035456
28,0.15144106497367224,0.13509082155568258,0.851921697508026,0.023346807628524053,0.12811916172232768,0.9183762767421666
29,0.149938444669048,0.13915344327688217,0.8525185723113718,0.025376049440298507,0.1323243029408079,0.9183977566548248
30,0.1457535852988561,0.13034087313073023,0.8570469646212054,0.023152466832504145,0.12481864926561381,0.9213783767685961
31,0.14712669377525647,0.12916102153914316,0.8574142776062087,0.023113598673300168,0.1245730507857614,0.9216436414576289
32,0.1440544152011474,0.12938341711248671,0.855830083660332,0.02337595874792703,0.12618017891225583,0.9206788646641062
33,0.14463535882532597,0.13893998307841166,0.8549001542794434,0.02326583229684909,0.12649230223900904,0.9200714746517922
34,0.1419107353935639,0.2215467883007867,0.7980530426154432,0.047989220563847426,0.19686824567819183,0.8716443198830334
35,0.1398251725981633,0.12647717658962523,0.858081703105999,0.02240749378109453,0.12285569490654669,0.9220261876262835
36,0.13218564589818318,0.125605046749115,0.8589922469786759,0.022632605203150895,0.12284234379370097,0.922519466770229
37,0.1328441505630811,0.12493055100951876,0.8583110050905839,0.022682809908789372,0.12329793844083274,0.9220950443353226
38,0.13288085435827574,0.12475370402847018,0.8573571860204371,0.022433405887230518,0.1232264929119672,0.9216142296791077
39,0.13233316106100876,0.12467151241643089,0.8593609519250492,0.022239065091210614,0.1218037480693196,0.922787537325674
40,0.13204135559499264,0.12309688116822924,0.8587414222443606,0.022447981446931997,0.12254063276862194,0.9224019522097573
41,0.13265675952037176,0.125044475708689,0.8578782172065673,0.0226455612562189,0.12336107332569965,0.9218704495857011
42,0.1298306259016196,0.12695980497768947,0.8587410734687808,0.022729775601160875,0.12314631549943227,0.9224230771634117
43,0.1302947280307611,0.12480720558336802,0.8567101420173244,0.022977560116086235,0.124665814033115,0.9211033484829005
44,0.12947760758300622,0.12353847708020892,0.8581325259392112,0.02250952269900498,0.12300598228043354,0.9220002338067809
45,0.12836650622387727,0.12385167820113045,0.8576653546483466,0.022715200041459375,0.12364075968225215,0.9217229325379899
46,0.13025795171658197,0.12460536829062871,0.8584313236290337,0.022653658789386393,0.12309532660502111,0.9222317942932471
47,0.12874578995009264,0.12176483337368284,0.858855611448625,0.02242530835406302,0.12243961323844799,0.9224419834008858
48,0.12911264697710673,0.1240005972129958,0.8579647049730582,0.022739492640961867,0.12356157306381689,0.9219044598180857
49,0.12866952369610468,0.12383392666067396,0.8579044721349591,0.02283180451907132,0.12376080177863191,0.9218893709467418
50,0.1284183070063591,0.12425624898501805,0.8574809432239272,0.022916018864013274,0.12420174484345564,0.9215977707905556
